Gene name,Subregion,TPM,Average_brain,Fold_change,Expression_level
SLC36A2,posterior insular cortex,2.4,1.7953367875647668,0.41877990094441486,Normal
RXRA,posterior insular cortex,30.0,30.990155440414508,-0.04684749049041997,Normal
ANKRD37,posterior insular cortex,8.1,9.22538860103627,-0.18768777509554746,Normal
NUDT17,posterior insular cortex,2.3,2.217098445595855,0.05296102969925858,Normal
MINAR2,posterior insular cortex,1.5,1.577720207253886,-0.07287887991235799,Normal
ZNF75D,posterior insular cortex,3.8,4.302072538860103,-0.17903243222808699,Normal
CYP4X1,posterior insular cortex,10.0,6.473056994818653,0.6274808881201018,Normal
KRT26,posterior insular cortex,0.2,0.13989637305699482,0.5156414399073374,Normal
KRT10,posterior insular cortex,2.7,2.971502590673575,-0.13823323146675615,Normal
GOLGA8R,posterior insular cortex,1.2,1.5300518134715027,-0.35054610311878387,Normal
CD300E,posterior insular cortex,1.6,1.2082901554404144,0.40510496403835294,Normal
CCDC30,posterior insular cortex,18.5,14.998445595854921,0.3027122798421435,Normal
NKRF,posterior insular cortex,16.8,13.413471502590674,0.32477856761469487,Normal
KPNA4,posterior insular cortex,22.2,22.638341968911917,-0.028208622547358977,Normal
TRDN,posterior insular cortex,1.5,2.5461139896373055,-0.7633345094460486,Normal
ZNF501,posterior insular cortex,1.3,1.2595854922279792,0.04556257737688321,Normal
ZNF197,posterior insular cortex,6.2,5.938341968911916,0.06220803988228621,Normal
SPATA12,posterior insular cortex,0.6,1.0782383419689119,-0.8456417116394499,Normal
TMPRSS12,posterior insular cortex,1.2,0.8616580310880829,0.47784708465475956,Normal
FAM228A,posterior insular cortex,5.6,4.23678756476684,0.4024560342970137,Normal
NAP1L2,posterior insular cortex,44.5,32.91450777202073,0.4350817132926198,Normal
RPS23,posterior insular cortex,178.5,212.29430051813472,-0.2501415653609101,Normal
GNG2,posterior insular cortex,48.8,34.35699481865285,0.5062772972778042,Normal
BTN3A2,posterior insular cortex,5.5,7.783419689119171,-0.5009725320136905,Normal
AKAP14,posterior insular cortex,0.9,0.7854922279792745,0.1963280005159331,Normal
PCLO,posterior insular cortex,50.8,29.54041450777202,0.782138427016206,Normal
RGS7BP,posterior insular cortex,34.2,21.562694300518135,0.6654588682085151,Normal
ZNF396,posterior insular cortex,7.4,7.497927461139896,-0.018966597567547722,Normal
TMEM222,posterior insular cortex,19.8,23.94093264248705,-0.27397892466878054,Normal
OR9Q1,posterior insular cortex,0.4,0.23471502590673576,0.7690897969678608,Normal
OR9Q2,posterior insular cortex,0.1,0.06528497409326425,0.6151771130010165,Normal
ARHGAP30,posterior insular cortex,2.2,4.348704663212435,-0.9830822095340481,Normal
FAM86B1,posterior insular cortex,34.5,23.375129533678756,0.5616220021472299,Normal
CYP4F3,posterior insular cortex,2.3,3.123834196891192,-0.4416840206961315,Normal
SMYD4,posterior insular cortex,13.5,11.849222797927462,0.1881669728217552,Normal
DEFB105A,posterior insular cortex,4.1,3.2569948186528497,0.33208248507830535,Normal
FOXD2,posterior insular cortex,0.7,0.4792746113989637,0.5465024038270929,Normal
GPATCH8,posterior insular cortex,9.9,9.789637305699483,0.01617311449095973,Normal
CEACAM19,posterior insular cortex,8.3,5.3264248704663215,0.639943824524061,Normal
NF2,posterior insular cortex,35.6,31.16580310880829,0.19191335128310064,Normal
SMIM29,posterior insular cortex,49.4,57.0880829015544,-0.20867857359930148,Normal
SPATC1,posterior insular cortex,0.8,1.3113989637305699,-0.7130347547722786,Normal
UBE2H,posterior insular cortex,45.8,47.10310880829015,-0.040474682626003074,Normal
HPDL,posterior insular cortex,1.5,2.011917098445596,-0.42360835900740657,Normal
KATNA1,posterior insular cortex,5.4,6.467875647668394,-0.26033253432995507,Normal
FSD2,posterior insular cortex,2.7,2.2694300518134716,0.2506293849328757,Normal
ARAP1,posterior insular cortex,29.9,38.90051813471503,-0.3796438868642364,Normal
KIF24,posterior insular cortex,1.4,1.4113989637305697,-0.011699028685554162,Normal
SPDYE17,posterior insular cortex,0.7,0.5233160621761658,0.4196723816169433,Normal
CARMIL3,posterior insular cortex,3.3,3.0269430051813475,0.12460451379341121,Normal
PRR5,posterior insular cortex,6.3,6.7424870466321245,-0.097929016207586,Normal
ZFP91,posterior insular cortex,24.8,30.140932642487044,-0.28138393792420663,Normal
C17orf58,posterior insular cortex,1.9,1.9155440414507772,-0.01175477747496108,Normal
BCDIN3D,posterior insular cortex,4.2,4.175647668393783,0.008389342158047847,Normal
MAGEE2,posterior insular cortex,4.5,3.141968911917098,0.5182560954128065,Normal
CYP27C1,posterior insular cortex,2.3,2.6264248704663213,-0.19146645525658745,Normal
LYRM7,posterior insular cortex,13.4,12.956994818652849,0.04850185522031545,Normal
CFAP73,posterior insular cortex,2.0,2.9062176165803106,-0.5391427355038491,Normal
CCDC73,posterior insular cortex,0.4,0.3139896373056995,0.34928305369633095,Normal
BCR,posterior insular cortex,59.1,53.384455958549225,0.14673839927637147,Normal
OR10H1,posterior insular cortex,12.2,9.536787564766838,0.3553058616470157,Normal
FSCN2,posterior insular cortex,2.0,1.5766839378238342,0.3431065136214797,Normal
FOXI2,posterior insular cortex,0.1,0.12176165803108809,-0.28405990903907596,Normal
SPIN4,posterior insular cortex,2.8,3.2663212435233158,-0.22223986012333577,Normal
ZNF732,posterior insular cortex,1.9,1.2248704663212435,0.6333702304922812,Normal
SPIN2B,posterior insular cortex,10.6,11.089119170984455,-0.06508050935608824,Normal
FOXE3,posterior insular cortex,0.1,0.07512953367875648,0.4125479467755643,Normal
HYAL3,posterior insular cortex,6.6,5.2792746113989635,0.3221263120090342,Normal
VSIG10L,posterior insular cortex,0.9,1.238341968911917,-0.46041286411392085,Normal
CXCR3,posterior insular cortex,0.9,0.5538860103626944,0.7003359008897337,Normal
ZNF397,posterior insular cortex,25.2,31.39844559585492,-0.3172694054332607,Normal
ZSCAN30,posterior insular cortex,43.8,40.185492227979275,0.12425611639265272,Normal
TPCN1,posterior insular cortex,44.8,55.88290155440414,-0.31890819808220994,Normal
LILRB4,posterior insular cortex,1.7,2.3435233160621762,-0.46314440208968793,Normal
TNFRSF4,posterior insular cortex,1.0,0.5948186528497409,0.7494782053814808,Normal
KRT16,posterior insular cortex,0.3,0.29015544041450775,0.048136521027953995,Normal
HEXIM1,posterior insular cortex,20.6,23.434715025906733,-0.18600291385262,Normal
SELENOV,posterior insular cortex,1.5,1.5082901554404147,-0.007951491245638357,Normal
PDZD7,posterior insular cortex,23.2,21.364248704663215,0.11892622126633054,Normal
POFUT2,posterior insular cortex,6.4,7.83419689119171,-0.29171348183622775,Normal
QRFPR,posterior insular cortex,1.5,1.6357512953367874,-0.12499091242840397,Normal
MAPT,posterior insular cortex,111.6,91.25233160621762,0.2904037001193345,Normal
ERCC6L,posterior insular cortex,1.4,1.321761658031088,0.08296477571711244,Normal
OR13F1,posterior insular cortex,0.5,0.32538860103626943,0.6197643831089787,Normal
TMEM17,posterior insular cortex,4.8,5.057512953367876,-0.07539370400224614,Normal
TNFRSF18,posterior insular cortex,1.6,0.8367875647668394,0.9351385876045529,Normal
ZDHHC17,posterior insular cortex,23.9,25.822279792746112,-0.11160576045929142,Normal
P2RY4,posterior insular cortex,0.4,0.5134715025906735,-0.3602842098387027,Normal
ZNF395,posterior insular cortex,33.4,30.506735751295338,0.1307202842166323,Normal
OR13C8,posterior insular cortex,0.2,0.11139896373056994,0.8442641871048976,Normal
PPARA,posterior insular cortex,10.6,13.861658031088083,-0.3870355677313483,Normal
TMEM232,posterior insular cortex,6.2,6.297409326424871,-0.02249022888974421,Normal
EFCAB6,posterior insular cortex,3.8,2.6414507772020728,0.5246688926728121,Normal
KANK3,posterior insular cortex,5.9,7.357512953367876,-0.318503222644641,Normal
EMID1,posterior insular cortex,18.9,11.563730569948188,0.7087793343091242,Normal
ACTL7A,posterior insular cortex,0.2,0.14974093264248706,0.4175313545252883,Normal
RHD,posterior insular cortex,6.0,4.552331606217617,0.39835684877619076,Normal
ESPN,posterior insular cortex,0.9,1.417616580310881,-0.6554704761169747,Normal
PTRH1,posterior insular cortex,15.4,12.843523316062177,0.2618893249895072,Normal
SAMD7,posterior insular cortex,0.4,0.25854922279792747,0.6295610317334973,Normal
GPR141,posterior insular cortex,8.0,7.455958549222798,0.10160616052646677,Normal
TMPRSS6,posterior insular cortex,0.9,0.8471502590673575,0.08730711831494746,Normal
CYP4A11,posterior insular cortex,0.1,0.1300518134715026,-0.37908651634932,Normal
TMEM216,posterior insular cortex,6.3,5.916580310880829,0.09058826661174194,Normal
RPS19BP1,posterior insular cortex,32.1,37.56476683937824,-0.22680685028598407,Normal
TMPRSS11A,posterior insular cortex,1.9,2.0440414507772022,-0.10542503418380429,Normal
TMEM262,posterior insular cortex,0.4,0.4067357512953368,-0.02409180650493589,Normal
C3orf70,posterior insular cortex,14.7,16.29015544041451,-0.14818421504056592,Normal
TEAD1,posterior insular cortex,20.8,22.04559585492228,-0.08390694270457395,Normal
OR2AK2,posterior insular cortex,2.4,2.2015544041450776,0.12451190967053195,Normal
PLCD1,posterior insular cortex,9.9,14.1720207253886,-0.5175450500813116,Normal
ENTPD5,posterior insular cortex,8.0,10.067875647668393,-0.3316873973056707,Normal
MITF,posterior insular cortex,5.7,10.096891191709846,-0.8248773346451078,Normal
HEATR4,posterior insular cortex,12.0,9.36217616580311,0.3581185885690625,Normal
NAP1L1,posterior insular cortex,137.8,172.51243523316063,-0.3241244715446415,Normal
CMC1,posterior insular cortex,3.2,3.3865284974093264,-0.08173523087511965,Normal
LYPD6,posterior insular cortex,5.8,7.060103626943005,-0.2836364590279519,Normal
VSTM2B,posterior insular cortex,43.1,31.078238341968913,0.4717831418652938,Normal
SPATA21,posterior insular cortex,2.5,2.2321243523316063,0.1635106924916721,Normal
ANGPTL5,posterior insular cortex,0.3,0.18031088082901556,0.7344760418212912,Normal
SHTN1,posterior insular cortex,47.7,74.40673575129534,-0.6414439625628241,Normal
H1-7,posterior insular cortex,0.6,0.5751295336787565,0.06107557674137018,Normal
ENSG00000187186,posterior insular cortex,17.7,15.815544041450778,0.16240617609896196,Normal
ZNF546,posterior insular cortex,5.2,4.830051813471503,0.10647295786810339,Normal
TSPYL4,posterior insular cortex,97.0,75.9979274611399,0.35202467193136594,Normal
GCNT1,posterior insular cortex,2.1,1.5569948186528497,0.4316251844243339,Normal
SESTD1,posterior insular cortex,19.9,25.188082901554406,-0.33997289004439973,Normal
FNBP1,posterior insular cortex,44.7,68.33834196891192,-0.6124204139833708,Normal
DYNC2H1,posterior insular cortex,10.9,9.797409326424871,0.15385591392815898,Normal
MAGED4B,posterior insular cortex,9.6,11.517098445595856,-0.2626709869587508,Normal
BCAM,posterior insular cortex,16.6,14.319689119170983,0.21318306957610736,Normal
RSBN1L,posterior insular cortex,17.1,14.879274611398962,0.2006921306563524,Normal
NPSR1,posterior insular cortex,0.8,0.8290155440414507,-0.051399152500332244,Normal
WDR86,posterior insular cortex,3.7,2.7155440414507774,0.44628400924497896,Normal
EPOR,posterior insular cortex,1.9,1.960621761658031,-0.04531182262538152,Normal
FAM9C,posterior insular cortex,0.4,0.27409326424870467,0.5453331249883766,Normal
CIDEC,posterior insular cortex,0.1,0.16321243523316062,-0.7067509805604405,Normal
DCC,posterior insular cortex,7.9,5.866839378238342,0.42926915869889815,Normal
TAF9B,posterior insular cortex,15.2,16.21139896373057,-0.09293727002068707,Normal
PCDHB13,posterior insular cortex,7.5,6.116062176165803,0.2942875223276015,Normal
MAGI2,posterior insular cortex,147.5,97.57202072538861,0.596175542430675,Normal
LHFPL3,posterior insular cortex,6.3,9.816580310880829,-0.6398687083673685,Normal
CHP1,posterior insular cortex,40.8,46.15336787564767,-0.17786677498510495,Normal
FPR3,posterior insular cortex,1.6,2.3968911917098445,-0.5830925133381318,Normal
H1-6,posterior insular cortex,0.7,1.1025906735751296,-0.655470476100252,Normal
KCNJ11,posterior insular cortex,12.8,10.195336787564766,0.328234376827254,Normal
CDHR4,posterior insular cortex,1.3,1.2419689119170985,0.06588256175485423,Normal
COL4A1,posterior insular cortex,14.6,15.989637305699482,-0.13116884530914094,Normal
GJA4,posterior insular cortex,6.7,5.806735751295337,0.2064337131486795,Normal
PTMA,posterior insular cortex,305.0,486.40932642487047,-0.6733616486426279,Normal
H2AP,posterior insular cortex,0.6,0.3238341968911917,0.8897071582347321,Normal
HSPA14,posterior insular cortex,8.9,7.816580310880829,0.1872677576456882,Normal
ATP13A5,posterior insular cortex,2.6,2.7844559585492226,-0.09888385060031743,Normal
PRR27,posterior insular cortex,0.4,0.3896373056994819,0.03786818558085061,Normal
IFT140,posterior insular cortex,10.9,10.253886010362693,0.08815737010929862,Normal
AGMO,posterior insular cortex,1.4,2.3559585492227977,-0.7508873293770416,Normal
SBK2,posterior insular cortex,1.5,1.378238341968912,0.12213710247954977,Normal
CYP26C1,posterior insular cortex,0.1,0.13264248704663212,-0.4075429623768814,Normal
TLR5,posterior insular cortex,1.8,2.6870466321243525,-0.5780244521164428,Normal
USP7,posterior insular cortex,23.4,25.46321243523316,-0.12190591111193648,Normal
NHLRC1,posterior insular cortex,4.2,3.7512953367875648,0.16300047807216425,Normal
DPPA3,posterior insular cortex,0.4,0.41243523316062175,-0.04416758326469377,Normal
COX8C,posterior insular cortex,1.4,1.3948186528497408,0.005349264714984757,Normal
ZNF385C,posterior insular cortex,1.6,1.4943005181347149,0.09860158802087997,Normal
MAGEH1,posterior insular cortex,27.0,29.68341968911917,-0.13669790046163907,Normal
TET3,posterior insular cortex,20.7,16.0139896373057,0.3702979899802951,Normal
ZNF286A,posterior insular cortex,12.6,14.027461139896374,-0.15483018240678767,Normal
